file_name,slice_num,ssim,psnr,nmse
file_brain_AXT2_200_2000078.h5,0,0.9428055259171286,35.630859375,0.006224402226507664
file_brain_AXT2_200_2000078.h5,1,0.9482861538164121,36.28125,0.0054169874638319016
file_brain_AXT2_200_2000078.h5,2,0.9484663474954794,36.32786560058594,0.004525391384959221
file_brain_AXT2_200_2000078.h5,3,0.9514720603917958,36.70842742919922,0.0038601148407906294
file_brain_AXT2_200_2000078.h5,4,0.956541487749257,37.029205322265625,0.003706463146954775
file_brain_AXT2_200_2000078.h5,5,0.9586092953681798,37.18482971191406,0.003615024033933878
file_brain_AXT2_200_2000078.h5,6,0.9598555114391737,37.02973175048828,0.0032245961483567953
file_brain_AXT2_200_2000078.h5,7,0.9580287430019784,37.10191345214844,0.0031618012581020594
file_brain_AXT2_200_2000078.h5,8,0.9584585162510865,37.15791320800781,0.002965643536299467
file_brain_AXT2_200_2000078.h5,9,0.9560785136871621,37.13384246826172,0.0031418048311024904
file_brain_AXT2_200_2000078.h5,10,0.9548074710984564,37.15612030029297,0.0031617830973118544
file_brain_AXT2_200_2000078.h5,11,0.9535819301384489,37.80213165283203,0.002896350109949708
file_brain_AXT2_200_2000078.h5,12,0.9513834567904147,38.1727294921875,0.0029632397927343845
file_brain_AXT2_200_2000078.h5,13,0.9453247674876093,38.51747131347656,0.004985075443983078
file_brain_AXT2_200_2000078.h5,14,0.9413759498412425,38.775115966796875,0.007422656752169132
file_brain_AXT2_200_2000078.h5,15,0.9455718969587168,39.96739959716797,0.010761142708361149
file_brain_AXT2_200_2000130.h5,0,0.9489882413828661,34.838401794433594,0.005282594822347164
file_brain_AXT2_200_2000130.h5,1,0.9517191016674761,35.248069763183594,0.004788735415786505
file_brain_AXT2_200_2000130.h5,2,0.9515698977562947,35.590179443359375,0.004229176323860884
file_brain_AXT2_200_2000130.h5,3,0.9556829322933919,36.654205322265625,0.003577090799808502
file_brain_AXT2_200_2000130.h5,4,0.9575424262219108,37.15472412109375,0.003397303633391857
file_brain_AXT2_200_2000130.h5,5,0.9581201197347338,37.773193359375,0.003835727460682392
file_brain_AXT2_200_2000130.h5,6,0.9564486683529808,38.0135498046875,0.00448686582967639
file_brain_AXT2_200_2000130.h5,7,0.9532102800185981,38.071632385253906,0.005306891165673733
file_brain_AXT2_200_2000130.h5,8,0.9514778116715124,37.943748474121094,0.005895558744668961
file_brain_AXT2_200_2000130.h5,9,0.951331717483033,38.286537170410156,0.006036405451595783
file_brain_AXT2_200_2000130.h5,10,0.9498471764234723,38.414093017578125,0.007059075403958559
file_brain_AXT2_200_2000130.h5,11,0.9516500452011885,39.360137939453125,0.0069681089371442795
file_brain_AXT2_200_2000130.h5,12,0.9538393627257858,40.20726013183594,0.008240734227001667
file_brain_AXT2_200_2000130.h5,13,0.9579181427948059,41.689544677734375,0.011094741523265839
