file_name,slice_num,ssim,psnr,nmse
file_brain_AXT2_200_2000078.h5,0,0.9310681273315725,34.86504364013672,0.007424702402204275
file_brain_AXT2_200_2000078.h5,1,0.9384809112237383,35.58522033691406,0.006358583923429251
file_brain_AXT2_200_2000078.h5,2,0.9390053302964619,35.65882110595703,0.005279100965708494
file_brain_AXT2_200_2000078.h5,3,0.9434422080576221,35.84088897705078,0.004713610280305147
file_brain_AXT2_200_2000078.h5,4,0.9477099209131775,36.151275634765625,0.0045368364080786705
file_brain_AXT2_200_2000078.h5,5,0.9494917445138812,36.32316589355469,0.0044083669781684875
file_brain_AXT2_200_2000078.h5,6,0.9499709747123913,35.96788787841797,0.004117746837437153
file_brain_AXT2_200_2000078.h5,7,0.9483448823706774,35.997406005859375,0.004077420104295015
file_brain_AXT2_200_2000078.h5,8,0.9506539863378487,35.971405029296875,0.0038973521441221237
file_brain_AXT2_200_2000078.h5,9,0.9487523743068685,36.084571838378906,0.004000430926680565
file_brain_AXT2_200_2000078.h5,10,0.9488979172992272,36.18688201904297,0.0039523569867014885
file_brain_AXT2_200_2000078.h5,11,0.947559664023416,36.852928161621094,0.0036038875114172697
file_brain_AXT2_200_2000078.h5,12,0.9502342734265712,37.695037841796875,0.0033077725674957037
file_brain_AXT2_200_2000078.h5,13,0.9459207032853199,38.42787170410156,0.005088988225907087
file_brain_AXT2_200_2000078.h5,14,0.9493532071135873,39.39556884765625,0.0064344811253249645
file_brain_AXT2_200_2000078.h5,15,0.9534460037374308,40.77851867675781,0.008927838876843452
file_brain_AXT2_200_2000130.h5,0,0.9302506184379326,33.857269287109375,0.006621569395065308
file_brain_AXT2_200_2000130.h5,1,0.9345542549077978,34.186729431152344,0.0061144293285906315
file_brain_AXT2_200_2000130.h5,2,0.9353826274234961,34.60162353515625,0.005310208071023226
file_brain_AXT2_200_2000130.h5,3,0.9398669631543777,35.650367736816406,0.004507267847657204
file_brain_AXT2_200_2000130.h5,4,0.9435708778276509,36.105926513671875,0.00432527856901288
file_brain_AXT2_200_2000130.h5,5,0.9468776294979039,36.86225128173828,0.004730880726128817
file_brain_AXT2_200_2000130.h5,6,0.9465014316016969,37.18817138671875,0.005426008719950914
file_brain_AXT2_200_2000130.h5,7,0.9467822996499631,37.529327392578125,0.006012709345668554
file_brain_AXT2_200_2000130.h5,8,0.9458873135938065,37.41709899902344,0.006655648350715637
file_brain_AXT2_200_2000130.h5,9,0.9477013391998035,37.924034118652344,0.0065618823282420635
file_brain_AXT2_200_2000130.h5,10,0.9474298437908732,38.13935852050781,0.007520051673054695
file_brain_AXT2_200_2000130.h5,11,0.9520637373155432,39.32891082763672,0.0070183901116251945
file_brain_AXT2_200_2000130.h5,12,0.9553456648681221,40.31175231933594,0.008044837042689323
file_brain_AXT2_200_2000130.h5,13,0.9607945634612529,42.14500427246094,0.00999011192470789
file_brain_AXT2_200_2000130.h5,14,0.9676315247238456,44.5677490234375,0.01799875684082508
file_brain_AXT2_200_2000130.h5,15,0.9711200085548893,45.6910400390625,0.026374883949756622
file_brain_AXT2_200_2000133.h5,0,0.9546731049656506,36.298858642578125,0.004849663004279137
file_brain_AXT2_200_2000133.h5,1,0.9572772671017569,36.646087646484375,0.0046814498491585255
file_brain_AXT2_200_2000133.h5,2,0.9618548561042852,37.17066192626953,0.004092259332537651
file_brain_AXT2_200_2000133.h5,3,0.9643652156941975,38.071311950683594,0.0039035286754369736
file_brain_AXT2_200_2000133.h5,4,0.9641906773992925,37.969146728515625,0.0037970661651343107
file_brain_AXT2_200_2000133.h5,5,0.9638763272210157,37.68330383300781,0.004022790119051933
file_brain_AXT2_200_2000133.h5,6,0.9647363420265146,37.81654357910156,0.0036176922731101513
file_brain_AXT2_200_2000133.h5,7,0.9649270505504876,38.03777313232422,0.0034764190204441547
file_brain_AXT2_200_2000133.h5,8,0.9652063285486768,37.81980895996094,0.003447831142693758
file_brain_AXT2_200_2000133.h5,9,0.9671359311790425,38.15154266357422,0.003005234058946371
file_brain_AXT2_200_2000133.h5,10,0.9672228682949716,38.4185791015625,0.0026537978556007147
file_brain_AXT2_200_2000133.h5,11,0.9673396535906019,38.73005676269531,0.002620875369757414
file_brain_AXT2_200_2000133.h5,12,0.9654395552868854,39.56927490234375,0.002973197726532817
file_brain_AXT2_200_2000133.h5,13,0.9653617452993888,41.374725341796875,0.00357210380025208
file_brain_AXT2_200_2000133.h5,14,0.9680242214422456,43.24629211425781,0.005780222360044718
file_brain_AXT2_200_2000133.h5,15,0.9726011982558656,45.54979705810547,0.02254835143685341
file_brain_AXT2_200_2000223.h5,0,0.9455117401979615,36.60523223876953,0.005972696468234062
file_brain_AXT2_200_2000223.h5,1,0.9511991386909275,36.768585205078125,0.005869464948773384
file_brain_AXT2_200_2000223.h5,2,0.9531165996315023,36.76305389404297,0.0055932942777872086
file_brain_AXT2_200_2000223.h5,3,0.9560495014675003,37.058799743652344,0.004918225109577179
file_brain_AXT2_200_2000223.h5,4,0.9571271922421253,37.44439697265625,0.004344669636338949
file_brain_AXT2_200_2000223.h5,5,0.9591568026384323,38.00335693359375,0.003894705791026354
file_brain_AXT2_200_2000223.h5,6,0.9600596617546557,38.359405517578125,0.00363696226850152
file_brain_AXT2_200_2000223.h5,7,0.9633624547005645,38.90850067138672,0.0033787298016250134
file_brain_AXT2_200_2000223.h5,8,0.9613251832537787,38.59112548828125,0.00370922964066267
file_brain_AXT2_200_2000223.h5,9,0.9614922306148084,38.84571075439453,0.003988896030932665
file_brain_AXT2_200_2000223.h5,10,0.9622665658794384,39.438865661621094,0.0036783493123948574
file_brain_AXT2_200_2000223.h5,11,0.9633261622010748,40.51659393310547,0.0033024409785866737
file_brain_AXT2_200_2000223.h5,12,0.9637691631066932,41.347808837890625,0.0030107907950878143
file_brain_AXT2_200_2000223.h5,13,0.9609151749844119,41.55030822753906,0.004216534085571766
file_brain_AXT2_200_2000223.h5,14,0.961750702052535,42.269927978515625,0.004901796579360962
file_brain_AXT2_200_2000223.h5,15,0.9695287841585155,43.698089599609375,0.007155881263315678
file_brain_AXT2_200_2000256.h5,0,0.8898070922158926,33.4598503112793,0.010683327913284302
file_brain_AXT2_200_2000256.h5,1,0.8716645860828118,32.911930084228516,0.012689085677266121
file_brain_AXT2_200_2000256.h5,2,0.8853525871001744,32.980281829833984,0.009375309571623802
file_brain_AXT2_200_2000256.h5,3,0.8823050507812196,33.05137252807617,0.009639902971684933
file_brain_AXT2_200_2000256.h5,4,0.8884510906262026,33.89296340942383,0.007822616957128048
file_brain_AXT2_200_2000256.h5,5,0.908205542038054,34.96522903442383,0.007423648610711098
file_brain_AXT2_200_2000256.h5,6,0.9164122806545478,35.37179946899414,0.007367243524640799
file_brain_AXT2_200_2000256.h5,7,0.9128908561137418,35.63115310668945,0.008557976223528385
file_brain_AXT2_200_2000256.h5,8,0.9162509311558661,35.67110061645508,0.008088717237114906
file_brain_AXT2_200_2000256.h5,9,0.921641453421111,36.162723541259766,0.008487457409501076
file_brain_AXT2_200_2000256.h5,10,0.9153738347780753,36.22966384887695,0.00890754908323288
file_brain_AXT2_200_2000256.h5,11,0.9265421545074735,37.36030960083008,0.008805950172245502
file_brain_AXT2_200_2000256.h5,12,0.9390265034943415,39.068546295166016,0.007184345740824938
file_brain_AXT2_200_2000256.h5,13,0.9541721121267136,41.54423904418945,0.007350007072091103
file_brain_AXT2_200_2000256.h5,14,0.963488563611144,43.01059341430664,0.01553291454911232
file_brain_AXT2_200_2000256.h5,15,0.973214428617856,45.593196868896484,0.022898511961102486
file_brain_AXT2_200_2000300.h5,0,0.9333225990910212,33.96593475341797,0.006063980516046286
file_brain_AXT2_200_2000300.h5,1,0.9392909179054175,34.818328857421875,0.005327260587364435
file_brain_AXT2_200_2000300.h5,2,0.9416073611804365,35.26276397705078,0.004318630788475275
file_brain_AXT2_200_2000300.h5,3,0.9470974494177787,35.675270080566406,0.0037471409887075424
file_brain_AXT2_200_2000300.h5,4,0.949334442864565,35.899070739746094,0.0034610226284712553
file_brain_AXT2_200_2000300.h5,5,0.9510201413692182,36.193450927734375,0.0034244991838932037
file_brain_AXT2_200_2000300.h5,6,0.9513503116537085,36.22174835205078,0.0031057822052389383
