file_name,slice_num,ssim,psnr,nmse
file_brain_AXT2_200_2000078.h5,0,0.9202402671049766,33.62408447265625,0.009880411438643932
file_brain_AXT2_200_2000078.h5,1,0.9269369354480184,34.11560821533203,0.008919120766222477
file_brain_AXT2_200_2000078.h5,2,0.9278190432962978,34.10639953613281,0.007547480519860983
file_brain_AXT2_200_2000078.h5,3,0.9323900492391965,34.172691345214844,0.00692108366638422
file_brain_AXT2_200_2000078.h5,4,0.9382158003909448,34.73042297363281,0.006292714271694422
file_brain_AXT2_200_2000078.h5,5,0.9438131807606501,35.245147705078125,0.005650394596159458
file_brain_AXT2_200_2000078.h5,6,0.9448207123436286,35.01872253417969,0.005123612005263567
file_brain_AXT2_200_2000078.h5,7,0.944976197456001,35.20024871826172,0.004898921120911837
file_brain_AXT2_200_2000078.h5,8,0.9439809424785868,34.90575408935547,0.004981211386620998
file_brain_AXT2_200_2000078.h5,9,0.9444155164920655,35.33683776855469,0.004752046428620815
file_brain_AXT2_200_2000078.h5,10,0.9447536909337044,35.58479309082031,0.0045401002280414104
file_brain_AXT2_200_2000078.h5,11,0.9456341304007391,36.31561279296875,0.004078530706465244
file_brain_AXT2_200_2000078.h5,12,0.9441593324155665,36.084259033203125,0.004793071188032627
file_brain_AXT2_200_2000078.h5,13,0.939124635979353,36.07140350341797,0.008755458518862724
file_brain_AXT2_200_2000078.h5,14,0.9336027641077441,36.62266540527344,0.012184417806565762
file_brain_AXT2_200_2000078.h5,15,0.9346232094238446,38.60688018798828,0.014720114879310131
file_brain_AXT2_200_2000130.h5,0,0.9222868568729803,32.688255310058594,0.008666864596307278
file_brain_AXT2_200_2000130.h5,1,0.929234184918937,32.80992889404297,0.008395282551646233
file_brain_AXT2_200_2000130.h5,2,0.9294000348683187,33.14286804199219,0.007429972756654024
file_brain_AXT2_200_2000130.h5,3,0.9354525257127401,34.24494934082031,0.006229529157280922
file_brain_AXT2_200_2000130.h5,4,0.9404823174790425,34.92884063720703,0.005671825725585222
file_brain_AXT2_200_2000130.h5,5,0.9455556947960226,36.131919860839844,0.00559726357460022
file_brain_AXT2_200_2000130.h5,6,0.9441486910677067,36.508636474609375,0.006345027592033148
file_brain_AXT2_200_2000130.h5,7,0.9434505803327111,36.8797607421875,0.006982762366533279
file_brain_AXT2_200_2000130.h5,8,0.9404072000649721,36.76609802246094,0.007731960620731115
file_brain_AXT2_200_2000130.h5,9,0.9377841700472628,36.96764373779297,0.008178386837244034
file_brain_AXT2_200_2000130.h5,10,0.9381975820771871,37.07011413574219,0.009619343094527721
file_brain_AXT2_200_2000130.h5,11,0.9420912031742236,38.035858154296875,0.00945241004228592
file_brain_AXT2_200_2000130.h5,12,0.9484456580749792,39.23426818847656,0.01031017117202282
file_brain_AXT2_200_2000130.h5,13,0.9521774041086245,40.9842529296875,0.013051077723503113
file_brain_AXT2_200_2000130.h5,14,0.9608944125502454,42.93553161621094,0.026209773495793343
file_brain_AXT2_200_2000130.h5,15,0.7969661045299261,35.734649658203125,0.2611140012741089
file_brain_AXT2_200_2000133.h5,0,0.9412578985949538,33.685302734375,0.00885252095758915
file_brain_AXT2_200_2000133.h5,1,0.9433495746565501,34.192901611328125,0.008235675282776356
file_brain_AXT2_200_2000133.h5,2,0.9516573482739842,34.93158721923828,0.006852847058326006
file_brain_AXT2_200_2000133.h5,3,0.9556594838497854,36.24407958984375,0.005945396609604359
file_brain_AXT2_200_2000133.h5,4,0.9537859965774282,36.142669677734375,0.005782237276434898
file_brain_AXT2_200_2000133.h5,5,0.9570311968618337,36.21759033203125,0.005637651775032282
file_brain_AXT2_200_2000133.h5,6,0.9562511283049031,36.235992431640625,0.0052057914435863495
file_brain_AXT2_200_2000133.h5,7,0.9552934516545564,36.27576446533203,0.005215935874730349
file_brain_AXT2_200_2000133.h5,8,0.9553403326601655,36.182395935058594,0.005026749800890684
file_brain_AXT2_200_2000133.h5,9,0.9558865660648063,36.25409698486328,0.004651825409382582
file_brain_AXT2_200_2000133.h5,10,0.9580627451263746,36.71136474609375,0.003931785002350807
file_brain_AXT2_200_2000133.h5,11,0.9591907686065996,36.94647216796875,0.0039518848061561584
file_brain_AXT2_200_2000133.h5,12,0.95688448933555,37.512535095214844,0.004774169996380806
file_brain_AXT2_200_2000133.h5,13,0.944738931225563,37.9664306640625,0.007829859852790833
file_brain_AXT2_200_2000133.h5,14,0.955583558029394,41.02788543701172,0.009633524343371391
file_brain_AXT2_200_2000133.h5,15,0.9684761309544833,44.47119903564453,0.028905093669891357
file_brain_AXT2_200_2000223.h5,0,0.9327282867488138,35.05914306640625,0.008526669815182686
file_brain_AXT2_200_2000223.h5,1,0.9338745783368725,34.70909118652344,0.009430795907974243
file_brain_AXT2_200_2000223.h5,2,0.9329160863415602,34.49531555175781,0.009428481571376324
file_brain_AXT2_200_2000223.h5,3,0.934527237827723,34.67607116699219,0.008512959815561771
file_brain_AXT2_200_2000223.h5,4,0.9386939250118048,35.37347412109375,0.006999211851507425
file_brain_AXT2_200_2000223.h5,5,0.9485100113826637,36.44903564453125,0.005570656154304743
file_brain_AXT2_200_2000223.h5,6,0.9537653495150799,37.203330993652344,0.004746200051158667
file_brain_AXT2_200_2000223.h5,7,0.9575647022460485,37.81208801269531,0.004349045921117067
file_brain_AXT2_200_2000223.h5,8,0.9559112062905162,37.671356201171875,0.004584171809256077
file_brain_AXT2_200_2000223.h5,9,0.9565335461528212,38.04249572753906,0.004799253307282925
file_brain_AXT2_200_2000223.h5,10,0.9580939304937748,38.41375732421875,0.004657612182199955
file_brain_AXT2_200_2000223.h5,11,0.9594166482755989,39.28065490722656,0.00438964506611228
file_brain_AXT2_200_2000223.h5,12,0.9601505038138585,40.1849365234375,0.003935209475457668
file_brain_AXT2_200_2000223.h5,13,0.9565073030806803,41.01148986816406,0.004773504100739956
file_brain_AXT2_200_2000223.h5,14,0.9577549715214302,41.39423370361328,0.0059968712739646435
file_brain_AXT2_200_2000223.h5,15,0.9612403578818999,42.6331787109375,0.009144390001893044
file_brain_AXT2_200_2000256.h5,0,0.8952429196724175,33.4204216003418,0.010780734941363335
file_brain_AXT2_200_2000256.h5,1,0.8804926853009445,33.1229133605957,0.012087391689419746
file_brain_AXT2_200_2000256.h5,2,0.891967370177114,32.891727447509766,0.00956844910979271
file_brain_AXT2_200_2000256.h5,3,0.8921016538419906,33.2545051574707,0.009199412539601326
file_brain_AXT2_200_2000256.h5,4,0.8997131293568729,34.111019134521484,0.007439543027430773
file_brain_AXT2_200_2000256.h5,5,0.9160043058222952,35.39188766479492,0.006729020271450281
file_brain_AXT2_200_2000256.h5,6,0.9261669111008195,35.90501022338867,0.006516046356409788
file_brain_AXT2_200_2000256.h5,7,0.9244487003491945,36.291385650634766,0.0073510161601006985
file_brain_AXT2_200_2000256.h5,8,0.9264111971696358,36.319087982177734,0.006967567373067141
file_brain_AXT2_200_2000256.h5,9,0.9283013457084558,36.58418655395508,0.0077024842612445354
file_brain_AXT2_200_2000256.h5,10,0.9242707832526429,36.5999641418457,0.008179517462849617
file_brain_AXT2_200_2000256.h5,11,0.9301435780200662,37.618350982666016,0.008297956548631191
file_brain_AXT2_200_2000256.h5,12,0.9443429371687263,39.37710952758789,0.006691613234579563
file_brain_AXT2_200_2000256.h5,13,0.9552173391135852,41.686824798583984,0.007112611550837755
file_brain_AXT2_200_2000256.h5,14,0.9639716617154865,43.41096115112305,0.014164977706968784
file_brain_AXT2_200_2000256.h5,15,0.9703655006206634,44.34038162231445,0.03055545687675476
file_brain_AXT2_200_2000300.h5,0,0.9240053531658023,32.331886291503906,0.008834091015160084
file_brain_AXT2_200_2000300.h5,1,0.9305870312141842,33.31403350830078,0.0075324056670069695
file_brain_AXT2_200_2000300.h5,2,0.9327241360337207,33.48809051513672,0.006498508155345917
file_brain_AXT2_200_2000300.h5,3,0.9386445272951558,33.55012512207031,0.0061124470084905624
file_brain_AXT2_200_2000300.h5,4,0.9428882334448256,34.23231506347656,0.005080191418528557
file_brain_AXT2_200_2000300.h5,5,0.9447238698748622,34.75938415527344,0.0047643533907830715
file_brain_AXT2_200_2000300.h5,6,0.9467476333098596,34.67028045654297,0.004439327400177717
file_brain_AXT2_200_2000300.h5,7,0.947488456914409,35.13330841064453,0.004185195080935955
file_brain_AXT2_200_2000300.h5,8,0.9410569173592033,34.92723846435547,0.004260184708982706
file_brain_AXT2_200_2000300.h5,9,0.9394214441300246,35.651634216308594,0.004031803924590349
file_brain_AXT2_200_2000300.h5,10,0.9381980625374556,35.93170928955078,0.003819423960521817
file_brain_AXT2_200_2000300.h5,11,0.9416668773523317,36.267234802246094,0.0041233994998037815
file_brain_AXT2_200_2000300.h5,12,0.939487473959285,36.68236541748047,0.0040684351697564125
file_brain_AXT2_200_2000300.h5,13,0.9482985829801959,38.16847229003906,0.00587861705571413
file_brain_AXT2_200_2000300.h5,14,0.944866300625679,39.934532165527344,0.014364572241902351
file_brain_AXT2_200_2000300.h5,15,0.9608248592527319,42.760276794433594,0.022069700062274933
file_brain_AXT2_200_2000309.h5,0,0.9456998502659065,34.9831657409668,0.009055144153535366
file_brain_AXT2_200_2000309.h5,1,0.9475869227564565,35.233455657958984,0.007997953332960606
file_brain_AXT2_200_2000309.h5,2,0.9502083133187724,35.459354400634766,0.007381744217127562
file_brain_AXT2_200_2000309.h5,3,0.9551936544421842,36.56618118286133,0.0065904539078474045
file_brain_AXT2_200_2000309.h5,4,0.9572389863253382,36.722293853759766,0.006065411493182182
file_brain_AXT2_200_2000309.h5,5,0.9565049950820433,36.83182144165039,0.005638051778078079
file_brain_AXT2_200_2000309.h5,6,0.9535402751986043,36.796085357666016,0.00548899220302701
file_brain_AXT2_200_2000309.h5,7,0.9521388149512696,37.16020584106445,0.005127306096255779
file_brain_AXT2_200_2000309.h5,8,0.9505105960409456,36.90414810180664,0.004977126140147448
file_brain_AXT2_200_2000309.h5,9,0.9519168244082377,37.11970901489258,0.0046974350698292255
file_brain_AXT2_200_2000309.h5,10,0.9533376613153528,36.3776741027832,0.005128102842718363
file_brain_AXT2_200_2000309.h5,11,0.9536787971820753,36.796024322509766,0.005423171911388636
file_brain_AXT2_200_2000309.h5,12,0.9544980840270219,40.080326080322266,0.004440698307007551
file_brain_AXT2_200_2000309.h5,13,0.9626802545673879,41.92251968383789,0.010817118920385838
file_brain_AXT2_200_2000309.h5,14,0.9668166258776382,43.343875885009766,0.02946222759783268
file_brain_AXT2_200_2000309.h5,15,0.8313775376903689,37.68179702758789,0.23432409763336182
file_brain_AXT2_200_2000350.h5,0,0.9391000460156386,34.5689811706543,0.008952062577009201
file_brain_AXT2_200_2000350.h5,1,0.9385191787637864,34.49112319946289,0.00844481959939003
file_brain_AXT2_200_2000350.h5,2,0.9424457257280439,34.39789962768555,0.007811579387634993
file_brain_AXT2_200_2000350.h5,3,0.9490803817452387,35.351627349853516,0.00652874493971467
file_brain_AXT2_200_2000350.h5,4,0.9547022912247574,36.133121490478516,0.0055869873613119125
file_brain_AXT2_200_2000350.h5,5,0.9563046498258575,36.203006744384766,0.005358016584068537
file_brain_AXT2_200_2000350.h5,6,0.9554568034704615,35.439388275146484,0.005260057281702757
file_brain_AXT2_200_2000350.h5,7,0.9544625014345883,35.3344612121582,0.004866820760071278
file_brain_AXT2_200_2000350.h5,8,0.952793265645924,34.9492301940918,0.004604379180818796
file_brain_AXT2_200_2000350.h5,9,0.9509949082762847,35.02656173706055,0.0043368348851799965
file_brain_AXT2_200_2000350.h5,10,0.9498534192336188,34.92384719848633,0.00417404156178236
file_brain_AXT2_200_2000350.h5,11,0.9506621366755356,35.3651008605957,0.003803506726399064
file_brain_AXT2_200_2000350.h5,12,0.9480923698801497,34.7515754699707,0.004238010384142399
file_brain_AXT2_200_2000350.h5,13,0.9452409524566328,34.716129302978516,0.005763445049524307
file_brain_AXT2_200_2000350.h5,14,0.9465487195813262,35.33322525024414,0.009833724237978458
file_brain_AXT2_200_2000350.h5,15,0.9418683247662379,34.8220100402832,0.013333499431610107
file_brain_AXT2_200_2000358.h5,0,0.9340784075248623,33.651004791259766,0.008360425010323524
file_brain_AXT2_200_2000358.h5,1,0.9337655955891995,33.80049514770508,0.007528337184339762
file_brain_AXT2_200_2000358.h5,2,0.9367327223305874,33.78310012817383,0.006714387331157923
file_brain_AXT2_200_2000358.h5,3,0.9363738950880798,34.472469329833984,0.006407799664884806
file_brain_AXT2_200_2000358.h5,4,0.9400582561123854,35.047908782958984,0.005847697611898184
file_brain_AXT2_200_2000358.h5,5,0.9523604132518076,36.36629867553711,0.005526690743863583
file_brain_AXT2_200_2000358.h5,6,0.9563509294561262,37.39982986450195,0.004981629084795713
file_brain_AXT2_200_2000358.h5,7,0.9541061135945976,37.507999420166016,0.0050245625898242
file_brain_AXT2_200_2000358.h5,8,0.955696204482425,37.65986251831055,0.004919528495520353
file_brain_AXT2_200_2000358.h5,9,0.9545178487630701,38.30141830444336,0.00531018478795886
file_brain_AXT2_200_2000358.h5,10,0.9561287647989598,38.8114128112793,0.005317904986441135
file_brain_AXT2_200_2000358.h5,11,0.9579947443486929,40.00241470336914,0.004798689857125282
file_brain_AXT2_200_2000358.h5,12,0.9602696940565499,40.64701461791992,0.005254284478724003
file_brain_AXT2_200_2000358.h5,13,0.9626768681861761,42.00648880004883,0.006704993080347776
file_brain_AXT2_200_2000358.h5,14,0.9696336282436967,44.570560455322266,0.009129277430474758
file_brain_AXT2_200_2000358.h5,15,0.9759617191211472,45.622562408447266,0.028748037293553352
file_brain_AXT2_200_2000405.h5,0,0.9165014204214422,32.141326904296875,0.008874472230672836
file_brain_AXT2_200_2000405.h5,1,0.9169011146637305,32.354042053222656,0.007956217974424362
file_brain_AXT2_200_2000405.h5,2,0.918493414221024,32.74010467529297,0.006888051517307758
file_brain_AXT2_200_2000405.h5,3,0.9311245656359461,34.11573028564453,0.0057063414715230465
file_brain_AXT2_200_2000405.h5,4,0.9384415923275901,34.54167938232422,0.0053217667154967785
file_brain_AXT2_200_2000405.h5,5,0.9389202105447291,34.96947479248047,0.005711828824132681
file_brain_AXT2_200_2000405.h5,6,0.9403488450084022,35.08525848388672,0.005584281869232655
file_brain_AXT2_200_2000405.h5,7,0.9396656361637626,35.033958435058594,0.005855785217136145
file_brain_AXT2_200_2000405.h5,8,0.9414639409400891,34.795875549316406,0.005889963824301958
file_brain_AXT2_200_2000405.h5,9,0.9421661137009825,35.043243408203125,0.005876338575035334
file_brain_AXT2_200_2000405.h5,10,0.943098141759464,34.91191864013672,0.005502098705619574
file_brain_AXT2_200_2000405.h5,11,0.9416557609264959,35.1640625,0.005671399645507336
file_brain_AXT2_200_2000405.h5,12,0.9443201978191748,35.919944763183594,0.005209927447140217
file_brain_AXT2_200_2000405.h5,13,0.9436823905532697,38.12579345703125,0.005498215090483427
file_brain_AXT2_200_2000405.h5,14,0.9302373077123213,38.88274383544922,0.007375817745923996
file_brain_AXT2_200_2000405.h5,15,0.9428357527179471,40.41059112548828,0.0097815478220582
file_brain_AXT2_200_2000519.h5,0,0.9460912837238857,35.489097595214844,0.008857791312038898
file_brain_AXT2_200_2000519.h5,1,0.9503849568620987,36.20220947265625,0.007901716977357864
file_brain_AXT2_200_2000519.h5,2,0.9530924835692175,36.81861877441406,0.007546396926045418
file_brain_AXT2_200_2000519.h5,3,0.9575654683074206,38.237953186035156,0.005823680665344
file_brain_AXT2_200_2000519.h5,4,0.9590718684797392,38.41241455078125,0.005593502894043922
file_brain_AXT2_200_2000519.h5,5,0.9605373040757752,38.54686737060547,0.005838050972670317
file_brain_AXT2_200_2000519.h5,6,0.9611338460352693,38.63385009765625,0.00585424667224288
file_brain_AXT2_200_2000519.h5,7,0.9634261281862961,39.027870178222656,0.005697915330529213
file_brain_AXT2_200_2000519.h5,8,0.9621813912076074,39.53125762939453,0.00557270972058177
file_brain_AXT2_200_2000519.h5,9,0.967133519987076,40.31635284423828,0.005173368379473686
file_brain_AXT2_200_2000519.h5,10,0.9659073810487795,40.83789825439453,0.005723489448428154
file_brain_AXT2_200_2000519.h5,11,0.9667369602055598,42.04167175292969,0.007050283718854189
file_brain_AXT2_200_2000519.h5,12,0.9710529313955135,43.83344268798828,0.007637180853635073
file_brain_AXT2_200_2000519.h5,13,0.9796569735014587,45.975059509277344,0.014988953247666359
file_brain_AXT2_200_2000519.h5,14,0.9813581765118711,47.051551818847656,0.04185183346271515
file_brain_AXT2_200_2000519.h5,15,0.7150651785505269,38.033599853515625,0.40727880597114563
file_brain_AXT2_200_2000577.h5,0,0.9300748607628202,33.570472717285156,0.010157663375139236
file_brain_AXT2_200_2000577.h5,1,0.9331323807278902,33.944061279296875,0.008962990716099739
file_brain_AXT2_200_2000577.h5,2,0.9345213459520598,34.27880096435547,0.007865267805755138
file_brain_AXT2_200_2000577.h5,3,0.9423602809580686,34.985511779785156,0.006785358767956495
file_brain_AXT2_200_2000577.h5,4,0.9473127585384298,35.81956481933594,0.005774237681180239
file_brain_AXT2_200_2000577.h5,5,0.9494691106890916,36.44738006591797,0.0056329527869820595
file_brain_AXT2_200_2000577.h5,6,0.9485992369157374,36.525596618652344,0.005604617763310671
file_brain_AXT2_200_2000577.h5,7,0.9527736084057038,36.702056884765625,0.005649149417877197
file_brain_AXT2_200_2000577.h5,8,0.9534726733103501,36.27473449707031,0.005439107771962881
file_brain_AXT2_200_2000577.h5,9,0.9545945356816945,36.190589904785156,0.0054649487137794495
file_brain_AXT2_200_2000577.h5,10,0.9548356612453626,36.1492919921875,0.005567025393247604
file_brain_AXT2_200_2000577.h5,11,0.9542474240780959,35.976966857910156,0.005967224482446909
file_brain_AXT2_200_2000577.h5,12,0.9474008064313445,35.43712615966797,0.006537581793963909
file_brain_AXT2_200_2000577.h5,13,0.9388781155936965,37.123435974121094,0.006325637921690941
file_brain_AXT2_200_2000577.h5,14,0.9483511548439376,39.51689910888672,0.007880459539592266
file_brain_AXT2_200_2000577.h5,15,0.9587143641608736,42.26274108886719,0.010780987329781055
file_brain_AXT2_200_6002020.h5,0,0.9355376062161606,33.37044143676758,0.006852271966636181
file_brain_AXT2_200_6002020.h5,1,0.9406206981860351,33.856327056884766,0.006427202373743057
file_brain_AXT2_200_6002020.h5,2,0.9444653507133217,34.27035140991211,0.005863607861101627
file_brain_AXT2_200_6002020.h5,3,0.9466220920842316,35.24233627319336,0.005517913494259119
file_brain_AXT2_200_6002020.h5,4,0.9478019373432292,35.560001373291016,0.005401742644608021
file_brain_AXT2_200_6002020.h5,5,0.9475020361577804,35.73165512084961,0.00506736570969224
file_brain_AXT2_200_6002020.h5,6,0.9451625507751532,35.28422927856445,0.0048590912483632565
file_brain_AXT2_200_6002020.h5,7,0.9459904820028318,35.35921859741211,0.004603036679327488
file_brain_AXT2_200_6002020.h5,8,0.9440728152045089,35.24680709838867,0.004559224005788565
file_brain_AXT2_200_6002020.h5,9,0.9449092434307585,35.286258697509766,0.004660443868488073
file_brain_AXT2_200_6002020.h5,10,0.9486742659955107,35.03200149536133,0.004719132091850042
file_brain_AXT2_200_6002020.h5,11,0.9512622263975931,34.80085372924805,0.005413611885160208
file_brain_AXT2_200_6002020.h5,12,0.9508908714537228,35.0814094543457,0.0059350538067519665
