file_name,slice_num,ssim,psnr,nmse
file_brain_AXT2_200_2000078.h5,0,0.9414710440210162,35.73870086669922,0.006071740761399269
file_brain_AXT2_200_2000078.h5,1,0.9476072737640263,36.340660095214844,0.005343389697372913
file_brain_AXT2_200_2000078.h5,2,0.9476449510733883,36.51665496826172,0.004332882352173328
file_brain_AXT2_200_2000078.h5,3,0.9506502639546683,36.804786682128906,0.0037754145450890064
file_brain_AXT2_200_2000078.h5,4,0.9551180065878612,37.04640197753906,0.003691816469654441
file_brain_AXT2_200_2000078.h5,5,0.9572122915841722,37.26679229736328,0.0035474300384521484
file_brain_AXT2_200_2000078.h5,6,0.9581286001185559,36.97992706298828,0.003261792240664363
file_brain_AXT2_200_2000078.h5,7,0.9574533679378642,37.1348876953125,0.0031378786079585552
file_brain_AXT2_200_2000078.h5,8,0.9582900322054003,37.145362854003906,0.0029742291662842035
file_brain_AXT2_200_2000078.h5,9,0.9549750318599175,37.05823516845703,0.0031969822011888027
file_brain_AXT2_200_2000078.h5,10,0.954572422102667,37.161865234375,0.0031576042529195547
file_brain_AXT2_200_2000078.h5,11,0.9530464680034851,37.77923583984375,0.002911664778366685
file_brain_AXT2_200_2000078.h5,12,0.9519087168073381,38.421226501464844,0.002798446686938405
file_brain_AXT2_200_2000078.h5,13,0.9428554261326795,38.5048828125,0.004999546334147453
file_brain_AXT2_200_2000078.h5,14,0.9437644077593477,39.02399444580078,0.007009243592619896
file_brain_AXT2_200_2000078.h5,15,0.9488186569072424,40.4793701171875,0.009564482606947422
file_brain_AXT2_200_2000130.h5,0,0.9464354329526989,35.337493896484375,0.004709097556769848
file_brain_AXT2_200_2000130.h5,1,0.9497725255317992,35.61009216308594,0.004405742045491934
file_brain_AXT2_200_2000130.h5,2,0.9495221718006983,35.92988586425781,0.0039109778590500355
file_brain_AXT2_200_2000130.h5,3,0.9556286139676222,37.160057067871094,0.003183795604854822
file_brain_AXT2_200_2000130.h5,4,0.9563821836473883,37.501495361328125,0.0031365850009024143
file_brain_AXT2_200_2000130.h5,5,0.9576301729361708,38.025733947753906,0.0036190450191497803
file_brain_AXT2_200_2000130.h5,6,0.9553563099441734,38.12651062011719,0.004371668677777052
file_brain_AXT2_200_2000130.h5,7,0.9534432827725545,38.30720520019531,0.005026703700423241
file_brain_AXT2_200_2000130.h5,8,0.9514663845415635,38.205833435058594,0.005550305359065533
file_brain_AXT2_200_2000130.h5,9,0.9511175377293808,38.531715393066406,0.005705070681869984
file_brain_AXT2_200_2000130.h5,10,0.9503252811119955,38.809471130371094,0.006444798782467842
file_brain_AXT2_200_2000130.h5,11,0.9524080998525665,39.651123046875,0.006516540423035622
file_brain_AXT2_200_2000130.h5,12,0.9537822165084388,40.31353759765625,0.008041511289775372
file_brain_AXT2_200_2000130.h5,13,0.957785508566351,41.72613525390625,0.011001639999449253
file_brain_AXT2_200_2000130.h5,14,0.9654236355501018,44.14942932128906,0.019818665459752083
file_brain_AXT2_200_2000130.h5,15,0.9708375269892331,45.611839294433594,0.026860278099775314
file_brain_AXT2_200_2000133.h5,0,0.9608492248279096,37.06243133544922,0.004067753441631794
file_brain_AXT2_200_2000133.h5,1,0.9631488465909575,37.42552947998047,0.003912331070750952
